0	inf
0	inf
0	inf
111.698	0.266568
111.698	0.262843
111.698	0.265514
6.15172	0.739583
6.15172	0.71885
12.3999	3.87754
111.008	0.748462
111.4	0.715363
111.4	0.715275
8.08364	1.44395
8.08364	0.622896
13.2481	1.85621
111.082	0.306771
111.148	0.302313
111.148	0.303782
9.26704	0.463312
11.632	0.545453
19.6176	0.911412
110.004	0.380136
110.635	0.355738
111.055	0.329949
12.3447	0.701624
12.8409	0.449173
22.6468	1.81056
109.489	0.751722
110.336	0.659566
110.612	0.636712
12.0955	0.268725
12.0955	0.26831
24.6357	1.44368
108.948	0.435146
110.55	0.432717
110.55	0.429917
16.0147	1.77142
16.0147	0.472269
26.2762	1.10483
109.231	0.40128
109.554	0.362031
109.554	0.343719
14.241	0.393322
17.3483	0.474394
30.0225	1.50768
107.564	0.784751
109.475	0.751626
110.164	0.625759
15.7011	0.467039
18.4026	0.598079
29.9766	0.717403
107.73	0.482233
109.15	0.417441
109.88	0.366571
17.3464	0.348298
17.9566	0.277769
33.684	1.186
106.526	0.56959
109.089	0.586311
109.601	0.513229
17.5991	0.256622
17.5991	0.257056
36.5403	1.58666
105.552	0.733664
109.278	0.705051
109.278	0.706845
20.2108	0.849987
20.2112	0.383458
34.2137	1.00647
106.815	0.714411
108.323	0.641519
108.784	0.541345
18.0699	0.413415
23.9674	0.507751
37.4462	0.483828
104.923	0.620185
107.976	0.505263
109.234	0.400882
19.9632	0.36374
23.9156	0.412249
39.2418	0.863837
104.454	0.843361
107.728	0.779286
108.782	0.59585
19.2752	0.266708
22.4751	0.265083
41.0077	1.20938
103.757	0.684056
108.075	0.787962
108.863	0.662869
23.5893	3.24658
23.5893	0.471686
38.872	0.990334
106.139	0.549176
107.098	0.451861
107.098	0.386901
23.1923	0.529222
25.5741	0.627981
40.9796	0.649405
104.338	0.646463
106.86	0.506841
107.73	0.433361
22.2689	0.222496
22.6438	0.19646
44.7161	1.26093
102.273	0.749225
107.616	0.891792
108.26	0.698965
24.4356	0.30379
24.9587	0.550836
43.5019	0.993331
102.984	0.782722
106.848	0.850811
107.726	0.601364
22.3929	0.215072
22.3929	0.214938
47.9385	1.91822
100.888	0.736166
107.801	1.13715
107.801	1.14963
22.3444	0.331437
29.6461	0.31509
46.2009	0.769372
100.867	0.97173
106.493	0.921499
107.903	0.674938
27.2692	0.295935
27.7345	1.06161
45.7675	0.529125
103.024	0.746089
105.612	0.790475
106.127	0.490987
23.4761	0.423857
30.5008	0.41686
45.9553	0.438869
101.036	0.873709
106.153	0.633653
107.618	0.469494
24.2694	0.269752
28.6095	0.237174
49.0724	0.964537
99.8506	0.855885
106.285	1.26957
107.41	0.838289
23.7511	0.170523
26.7449	0.151567
51.7634	1.06263
98.7118	0.752941
106.646	1.19705
107.377	0.894941
26.8645	0.288485
30.776	0.35047
48.8068	0.489281
100.287	0.844095
105.363	0.944267
106.564	0.567908
30.4986	6.06373
30.4986	0.388196
50.84	0.749747
101.802	0.61376
104.108	0.549694
104.108	0.358018
28.0605	0.153531
29.596	0.196585
52.9731	0.62137
97.9393	0.707941
105.405	1.48137
106.47	0.702962
26.457	0.190966
26.5134	0.208996
55.2984	1.22165
96.835	1.00734
106.197	2.40112
106.831	1.57874
30.2865	0.670054
32.2465	0.739338
51.8435	0.541439
99.8922	0.99163
104.072	0.626081
104.889	0.551952
25.9666	0.336942
36.5358	0.313146
52.1275	0.289583
96.7339	1.10099
105.007	0.847887
106.546	0.545005
30.5911	0.299388
32.6148	0.622711
53.2834	0.583871
98.4204	0.912353
104.142	1.64494
105.163	0.610573
27.2237	0.255792
35.8485	0.223163
53.6171	0.402382
96.3101	0.892734
104.78	1.12862
106.204	0.669306
26.1672	0.11077
26.1672	0.11063
58.6169	0.889978
95.0818	0.579758
106.404	1.44248
106.404	1.44533
26.3097	0.224153
33.8023	0.160471
55.5036	0.589864
95.5994	0.933122
105.211	1.91675
106.402	1.07618
30.0186	0.684086
36.6936	0.672132
54.6165	0.463662
96.2266	1.43162
103.913	0.927661
105.284	0.736603
27.9154	0.130332
32.1912	0.117014
58.7457	0.588602
94.1326	0.619652
105.059	2.15123
106.007	0.985433
33.5117	0.305951
34.3626	2.00307
56.8347	0.37208
98.1204	0.942912
102.614	1.51045
103.057	0.509984
30.2727	0.294907
35.2505	0.326416
56.974	0.647594
95.0086	1.11965
104.085	2.52669
105.319	1.08725
27.2591	0.160719
29.8245	0.146095
61.8647	0.927024
92.6201	0.879921
105.474	4.38857
105.994	2.66913
33.3411	0.291167
37.0746	0.47891
58.1711	0.319904
95.1955	0.952068
102.745	1.51065
103.84	0.648016
30.62	0.193044
33.4521	0.207196
62.0772	0.798201
91.8905	0.880506
104.305	6.4854
105.265	1.86377
29.0262	0.0840298
29.6539	0.0877369
65.0368	0.580058
90.4658	0.454633
105.143	4.22711
105.61	1.94517
33.0328	0.171877
37.3886	0.229289
60.7521	0.392508
92.7473	0.764718
103.005	4.43037
104.181	0.795761
29.449	0.226192
41.3482	0.179166
59.1165	0.29296
91.5592	0.775222
103.858	1.55278
105.025	0.828744
36.2652	7.95195
36.2652	0.224208
62.0073	0.280859
96.2198	0.506523
101.101	0.863955
101.101	0.262661
30.528	0.736071
42.1963	0.696827
58.6347	0.420427
91.7226	1.65691
103.515	1.54825
104.755	1.02444
36.3363	0.461078
37.7699	0.445611
62.1752	0.242815
94.4242	0.827161
101.272	0.558225
101.869	0.483495
30.4887	0.564316
39.3127	0.434584
61.7554	0.955385
90.611	1.45253
103.788	5.1299
104.792	2.32766
29.449	0.111459
36.2942	0.0889097
64.5293	0.491433
89.4818	0.466886
104.335	3.1583
105.025	1.55929
33.1536	0.311129
41.4255	0.313068
60.8618	0.367082
91.057	1.06507
102.83	2.20316
103.991	1.03589
28.6038	0.138356
28.6038	0.144293
68.1419	1.1935
88.5052	0.728697
105.394	10.1033
105.394	10.0871
35.779	0.197487
39.2203	0.689236
62.6523	0.249251
92.9382	0.79971
101.45	3.80805
102.361	0.449497
32.6425	0.149906
38.5991	0.138334
64.9043	0.539286
88.909	0.644403
103.27	7.12941
104.218	1.44346
30.3753	0.503255
34.4252	0.54496
67.575	1.90322
87.7488	1.3833
104.315	21.5067
104.866	7.07281
36.362	1.1644
41.6219	0.80526
62.9952	0.56778
90.6976	0.351247
101.644	0.385913
102.669	0.470927
35.5339	5.75466
41.6337	0.804569
64.3079	0.269441
89.496	0.738411
101.886	0.393217
102.955	0.639392
38.3384	0.300311
39.4876	4.2354
67.1492	0.311454
92.0757	1.02708
99.9318	4.50549
100.238	0.458881
29.449	0.0703752
31.4193	0.0665317
70.5247	0.67152
86.1612	0.289441
104.83	10.3699
105.025	5.42219
32.5611	0.224287
47.1137	0.20844
63.3268	0.142869
86.9271	0.736527
102.781	1.42913
103.482	0.867119
38.4366	6.08291
42.0472	0.903045
67.0262	0.526764
89.3042	0.964927
